analyst_id,Ticker,Reports,Quarters,Points,PtsEst,ErrorRate,Accuracy
Analyst_4544968,ASH,31-Jan,25,404,16.2,8.10%,62%
Analyst_4544968,FMC,9-Feb,25,227,9.1,6.30%,49%
Analyst_4544968,ECL,22-Feb,25,64,2.6,2.20%,43%
Analyst_4544968,FUL,26-Jan,24,274,11.4,5.40%,54%
Analyst_4544968,AVNT,1-Feb,24,147,6.1,5.20%,52%
Analyst_4544968,RPM,5-Jan,24,167,7,7.00%,55%
Analyst_4544968,PPG,20-Jan,24,84,3.5,4.30%,53%
Analyst_4544968,SCL,24-Feb,24,106,4.4,9.00%,42%
Analyst_4544968,SHW,27-Jan,24,5,0.2,4.70%,44%
Analyst_4544968,AXTA,9-Feb,21,44,2.1,9.60%,36%
Analyst_4544968,VVV,9-Feb,20,265,13.3,6.40%,60%
Analyst_4544968,LIN,17-Feb,18,57,3.2,3.20%,40%
Analyst_4544968,CCMP,27-Jan,17,57,3.4,6.70%,50%
Analyst_4544968,ENTG,8-Feb,16,50,3.1,5.40%,45%
Analyst_4544968,HUN,16-Feb,13,65,5,11.20%,62%
Analyst_4544968,KOP,24-Feb,13,220,16.9,11.20%,59%
Analyst_4544968,MTX,3-Feb,5,16,3.2,5.60%,55%
Bramdehaas,TEVA,10-Feb,4,8,2,13.90%,37%
Bramdehaas,GS,18-Jan,4,36,9,13.50%,44%
Bramdehaas,GE,27-Jan,4,-29,-7.3,30.90%,20%
Bramdehaas,CSX,18-Jan,4,-11,-2.8,9.00%,26%
Bramdehaas,XOM,1-Feb,4,12,3,14.10%,36%
Bramdehaas,GILD,8-Feb,3,24,8,11.90%,44%
Bramdehaas,BGCP,10-Feb,2,-71,-35.5,29.80%,5%
Analyst_4339425,BGCP,10-Feb,1,24,24,0.60%,77%
tlm1tlm,BGCP,10-Feb,14,128,9.1,13.00%,67%
tlm1tlm,HEES,24-Feb,12,106,8.8,19.70%,54%
tlm1tlm,AZTA,2-Feb,12,244,20.3,8.70%,55%
tlm1tlm,PNNT,9-Feb,11,62,5.6,8.80%,52%
tlm1tlm,AAOI,24-Feb,11,169,15.4,18.90%,69%
tlm1tlm,HIMX,17-Feb,10,178,17.8,13.20%,61%
tlm1tlm,MA,3-Feb,10,162,16.2,3.50%,53%
tlm1tlm,LUMN,9-Feb,10,111,11.1,8.80%,61%
tlm1tlm,LRCX,26-Jan,10,219,21.9,2.90%,65%
tlm1tlm,HZO,26-Jan,9,90,10,23.40%,46%
tlm1tlm,AES,2-Mar,9,38,4.2,13.90%,35%
tlm1tlm,STLD,24-Jan,9,142,15.8,3.70%,67%
tlm1tlm,PLAB,23-Feb,9,140,15.6,9.00%,67%
tlm1tlm,ASRT,10-Mar,8,65,8.1,24.10%,48%
tlm1tlm,NKTR,3-Mar,8,174,21.8,14.40%,59%
tlm1tlm,MTSI,26-Jan,8,81,10.1,17.70%,64%
tlm1tlm,CSII,9-Feb,8,6,0.8,31.30%,39%
tlm1tlm,HRC,28-Jan,8,131,16.4,3.60%,56%
tlm1tlm,CPSI,10-Feb,8,52,6.5,14.00%,32%
tlm1tlm,CHH,16-Feb,8,100,12.5,4.70%,46%
tlm1tlm,JAKK,24-Feb,8,57,7.1,19.20%,46%
tlm1tlm,DIOD,15-Feb,8,-13,-1.6,3.10%,21%
tlm1tlm,ADM,8-Feb,7,33,4.7,14.60%,50%
tlm1tlm,BWA,10-Feb,7,83,11.9,5.00%,48%
tlm1tlm,RBBN,16-Feb,7,97,13.9,20.70%,59%
tlm1tlm,MNRO,3-Feb,7,-2,-0.3,4.90%,40%
tlm1tlm,TEN,8-Feb,7,23,3.3,15.90%,42%
tlm1tlm,HAE,8-Feb,7,95,13.6,6.20%,56%
tlm1tlm,LAD,16-Feb,7,91,13,5.50%,57%
tlm1tlm,RDWR,9-Feb,7,30,4.3,10.00%,37%
Analyst_9614248,BGCP,10-Feb,2,-36,-18,14.50%,18%
Analyst_9614248,DHT,9-Feb,2,40,20,33.10%,81%
Analyst_9614248,IRBT,9-Feb,1,23,15.3,36.20%,61%
Analyst_9614248,GILD,8-Feb,1,44,44,0.80%,87%
Analyst_9614248,FRO,28-Feb,1,32,32,7.10%,66%
Analyst_9614248,MU,20-Dec,1,-29,-29,15.60%,12%
Analyst_904827,ZG,10-Feb,2,2,1,40.50%,18%
Analyst_904827,ZS,24-Feb,1,5,5,10.40%,34%
Analyst_7759232,ZG,10-Feb,1,10,10,19.00%,59%
Analyst_7759232,TTD,17-Feb,1,19,19,29.00%,47%
Analyst_7759232,PACB,3-Feb,1,27,27,11.10%,60%
Analyst_3715541,IBM,24-Jan,9,73,8.1,3.10%,59%
Analyst_3715541,URI,26-Jan,7,48,6.9,8.20%,35%
Analyst_3715541,LRCX,26-Jan,7,105,15,4.70%,54%
Analyst_3715541,ALGN,3-Feb,7,71,10.1,18.80%,53%
Analyst_3715541,COO,3-Mar,7,103,14.7,4.60%,63%
Analyst_3715541,SPLK,3-Mar,6,15,2.5,16.90%,42%
Analyst_3715541,DECK,3-Feb,6,89,14.8,19.80%,38%
Analyst_3715541,ADSK,3-Mar,6,103,17.2,5.40%,55%
Analyst_3715541,CRM,1-Mar,6,90,15,15.20%,40%
Analyst_3715541,PANW,1-Mar,6,85,14.2,5.10%,48%
Analyst_3715541,AVGO,9-Dec,5,111,22.2,1.20%,63%
Analyst_3715541,AKAM,15-Feb,5,35,7,4.00%,50%
Analyst_3715541,AMZN,3-Feb,5,79,15.8,18.20%,60%
Analyst_3715541,PYPL,2-Feb,5,34,6.8,5.20%,43%
Analyst_3715541,MA,3-Feb,5,116,23.2,4.80%,53%
Analyst_3715541,ICUI,3-Mar,5,56,11.2,12.90%,26%
Analyst_3715541,ILMN,1-Feb,5,67,13.4,11.80%,41%
Analyst_3715541,IRBT,9-Feb,5,11,2.2,38.60%,35%
Analyst_3715541,COUP,14-Mar,5,44,8.8,51.20%,23%
Analyst_3715541,SWKS,27-Jan,4,63,15.8,2.80%,58%
Analyst_3715541,EL,3-Feb,4,19,4.8,6.30%,39%
Analyst_3715541,AMGN,3-Feb,4,54,13.5,5.30%,45%
Analyst_3715541,AAP,22-Feb,4,30,7.5,4.40%,53%
Analyst_3715541,GRUB,10-Dec,4,71,17.8,13.70%,64%
Analyst_3715541,BIDU,24-Feb,4,82,20.5,14.60%,55%
Analyst_3715541,LOW,23-Feb,4,22,5.5,7.70%,50%
Analyst_3715541,HD,22-Feb,4,53,13.3,6.50%,61%
Analyst_3715541,DLTR,2-Mar,4,46,11.5,2.20%,68%
Analyst_3715541,MCD,24-Jan,4,108,27,2.70%,59%
Analyst_3715541,ULTA,10-Mar,4,-7,-1.8,13.80%,58%
Analyst_2978829,AMAT,16-Feb,5,112,22.4,2.40%,66%
Analyst_2978829,TSM,13-Jan,3,69,23,1.90%,61%
Analyst_2978829,COST,9-Dec,2,66,33,3.50%,83%
Analyst_2978829,WMT,17-Feb,2,27,13.5,12.10%,49%
Analyst_2978829,TJX,2-Mar,1,16,16,21.90%,66%
Analyst_2978829,ABBV,28-Jan,1,-1,-1,3.80%,20%
Analyst_2978829,LUV,27-Jan,1,-3,-3,5.20%,61%
Analyst_2978829,UAL,18-Jan,1,-2,-2,5.20%,70%
Analyst_2978829,ZG,10-Feb,1,-6,-6,25.70%,52%
Analyst_2978829,MU,20-Dec,1,32,32,2.00%,67%
Analyst_2978829,ROST,1-Mar,1,9,9,53.40%,68%
Analyst_2978829,ON,4-Feb,1,-9,-9,9.20%,31%
Analyst_2978829,ANF,2-Mar,1,-6,-6,9.50%,59%
arturomonter,JD,3-Mar,4,-14,-3.5,20.80%,29%
arturomonter,ERIC,25-Jan,4,22,5.5,16.00%,58%
arturomonter,CRM,1-Mar,4,-42,-10.5,20.40%,9%
arturomonter,ZM,9-Mar,4,-67,-16.8,25.60%,18%
arturomonter,BABA,2-Feb,4,-32,-8,12.30%,25%
arturomonter,SHOP,16-Feb,2,-34,-17,36.80%,17%
arturomonter,NOK,3-Feb,2,10,5,20.80%,51%
arturomonter,BIDU,24-Feb,2,-33,-16.5,19.40%,6%
arturomonter,SE,1-Mar,2,34,17,22.90%,80%
arturomonter,NTES,23-Feb,2,-9,-4.5,29.90%,24%
arturomonter,ISRG,27-Jan,2,6,3,14.70%,26%
arturomonter,ZG,10-Feb,2,7,3.5,43.90%,44%
arturomonter,ZNGA,9-Feb,2,7,3.5,20.10%,18%
GregTripple,AMD,1-Feb,16,-101,-6.3,23.30%,19%
GregTripple,CSCO,16-Feb,16,110,6.9,2.60%,49%
GregTripple,LYV,24-Feb,16,51,3.2,29.00%,42%
GregTripple,BSX,3-Feb,16,113,7.1,11.70%,47%
GregTripple,ALGN,3-Feb,15,68,4.5,19.40%,40%
GregTripple,AVGO,9-Dec,15,-240,-16,6.70%,9%
GregTripple,HAS,7-Feb,15,12,0.8,22.50%,41%
GregTripple,MTN,9-Dec,15,83,5.5,16.20%,42%
GregTripple,MCHP,8-Feb,15,-54,-3.5,6.80%,27%
GregTripple,BABA,2-Feb,15,-21,-1.4,11.80%,33%
GregTripple,IAC,2-Feb,15,31,2.1,31.50%,35%
GregTripple,NOW,26-Jan,15,170,11.3,6.00%,46%
GregTripple,VMW,24-Feb,15,138,9.2,6.60%,46%
GregTripple,SBUX,27-Jan,15,170,11.3,9.00%,58%
GregTripple,TWLO,15-Feb,15,265,17.7,28.50%,55%
GregTripple,EXEL,28-Feb,15,122,8.1,28.70%,45%
GregTripple,GOOGL,2-Feb,15,95,6.3,12.60%,39%
GregTripple,HON,28-Jan,15,-6,-0.4,4.70%,27%
GregTripple,ULTA,10-Mar,15,-107,-7.1,9.60%,28%
GregTripple,EW,3-Feb,15,51,3.4,7.40%,38%
GregTripple,MSFT,27-Jan,14,137,9.8,6.90%,38%
GregTripple,AXON,1-Mar,14,260,18.6,30.70%,62%
GregTripple,ISRG,27-Jan,14,165,11.8,8.80%,53%
GregTripple,NFLX,18-Jan,14,88,6.1,10.80%,54%
GregTripple,V,3-Feb,14,119,8.5,3.20%,55%
GregTripple,NEWR,8-Feb,14,140,10,27.40%,38%
GregTripple,MELI,24-Feb,14,-104,-7.4,54.00%,24%
GregTripple,ADBE,16-Dec,14,103,7.4,4.10%,41%
GregTripple,ADSK,3-Mar,14,209,14.9,7.80%,55%
GregTripple,BIIB,27-Jan,14,-76,-5.4,12.40%,22%
Analyst_3900592,ZG,10-Feb,4,-31,-7.8,41.00%,23%
Canaccord_205,FB,2-Feb,11,18,1.6,9.40%,45%
Canaccord_205,SNAP,8-Feb,11,-3,-0.3,34.10%,39%
Canaccord_205,APRN,16-Feb,9,85,9.4,20.70%,51%
Canaccord_205,ETSY,1-Mar,9,25,2.8,15.20%,56%
Canaccord_205,ZG,10-Feb,9,-92,-10.2,39.70%,23%
Canaccord_205,TWTR,10-Feb,7,46,6.1,10.90%,54%
Canaccord_205,NFLX,18-Jan,7,29,3.9,9.10%,60%
Canaccord_205,W,24-Feb,7,21,3,4.70%,56%
Canaccord_205,GRUB,10-Dec,7,59,7.9,30.30%,60%
Canaccord_205,TRUP,15-Feb,6,102,15.7,17.90%,44%
Canaccord_205,GOOGL,2-Feb,5,-8,-1.5,25.10%,26%
Canaccord_205,EBAY,2-Feb,5,81,16.2,3.20%,61%
Canaccord_205,SPOT,9-Feb,5,-94,-17.1,65.00%,4%
Canaccord_205,AMZN,3-Feb,4,15,3.3,9.10%,43%
Canaccord_205,UBER,9-Feb,4,63,15.8,4.30%,72%
Canaccord_205,PTON,9-Feb,4,9,2.3,6.80%,49%
Canaccord_205,LOVE,3-May,4,13,3.3,10.60%,27%
Canaccord_205,ABNB,24-Feb,4,29,7.3,33.80%,41%
Canaccord_205,LYFT,15-Feb,4,18,4,4.90%,54%
Canaccord_205,SFIX,14-Mar,3,21,7,3.40%,49%
Canaccord_205,EVER,28-Feb,3,49,14,3.00%,60%
Canaccord_205,DKNG,25-Feb,2,11,4.4,18.40%,50%
Canaccord_205,SKLZ,9-Mar,1,27,18,2.80%,68%
Analyst_7825399,GOLD,16-Feb,3,22,7.3,10.00%,58%
Analyst_7825399,SIG,17-Mar,3,-14,-4.7,24.20%,31%
Analyst_7825399,INTC,26-Jan,2,10,5,12.80%,47%
Analyst_7825399,PFE,1-Feb,2,49,24.5,10.10%,66%
Analyst_7825399,FL,25-Feb,2,14,7,21.80%,55%
Analyst_7825399,ATVI,10-Feb,2,7,3.5,4.60%,73%
Analyst_7825399,HOG,1-Feb,2,23,11.5,14.00%,60%
Analyst_7825399,GPS,3-Mar,2,-3,-1.5,37.20%,48%
Analyst_7825399,VZ,25-Jan,2,21,10.5,2.90%,47%
Analyst_7825399,KO,9-Feb,2,39,19.5,6.80%,63%
Analyst_7825399,DBX,24-Feb,2,52,26,3.90%,69%
Analyst_7825399,CVS,9-Feb,2,40,20,6.20%,59%
Analyst_7825399,KGC,9-Feb,2,46,23,2.40%,83%
Analyst_7825399,TEVA,10-Feb,1,-3,-3,2.40%,76%
Analyst_7825399,MMM,25-Jan,1,11,11,6.10%,11%
Analyst_7825399,QCOM,2-Feb,1,21,21,6.80%,58%
Analyst_7825399,VSH,8-Feb,1,-21,-21,8.00%,9%
Analyst_7825399,AVT,27-Jan,1,22,22,11.60%,46%
Analyst_7825399,EBAY,2-Feb,1,11,11,2.00%,60%
Analyst_7825399,AMD,1-Feb,1,23,23,5.60%,58%
Analyst_7825399,MU,20-Dec,1,45,45,0.30%,74%
Analyst_7825399,IBM,24-Jan,1,7,7,2.60%,56%
Analyst_7825399,MA,3-Feb,1,26,26,3.40%,56%
Analyst_7825399,CRM,1-Mar,1,36,36,6.30%,74%
Analyst_7825399,T,26-Jan,1,2,2,7.10%,21%
Analyst_7825399,ROKU,24-Feb,1,18,18,38.40%,44%
Analyst_7825399,FND,24-Feb,1,6,6,8.10%,40%
Analyst_7825399,TSN,10-Feb,1,6,6,25.40%,43%
Analyst_7825399,HLF,24-Feb,1,6,6,5.20%,52%
Analyst_7825399,GM,1-Feb,1,27,27,8.10%,54%
SmitandCo,AMD,1-Feb,4,89,22.3,4.90%,68%
SmitandCo,NXPI,2-Feb,4,-8,-2,4.20%,39%
SmitandCo,PINS,10-Feb,4,44,11,35.70%,32%
SmitandCo,MSFT,27-Jan,3,40,13.3,6.50%,46%
SmitandCo,AA,19-Jan,3,38,12.7,31.90%,58%
SmitandCo,MCD,24-Jan,3,67,22.3,3.60%,66%
SmitandCo,TEAM,20-Jan,3,41,13.7,9.20%,49%
SmitandCo,GOOGL,2-Feb,3,34,11.3,12.70%,44%
SmitandCo,EA,1-Feb,3,68,22.7,18.20%,63%
SmitandCo,ZEN,8-Feb,3,1,0.3,17.80%,39%
SmitandCo,BBBY,6-Jan,3,-5,-1.7,30.30%,48%
SmitandCo,NFLX,18-Jan,3,48,16,8.00%,62%
SmitandCo,HOG,1-Feb,3,-13,-4.3,53.20%,42%
SmitandCo,SKX,10-Feb,3,19,6.3,10.10%,45%
SmitandCo,CTAS,23-Dec,3,60,20,3.40%,55%
SmitandCo,WDC,27-Jan,3,24,8,8.60%,50%
SmitandCo,MU,20-Dec,3,40,13.3,6.90%,55%
SmitandCo,PEP,10-Feb,3,56,18.7,1.40%,64%
SmitandCo,TWLO,15-Feb,3,76,25.3,16.80%,60%
SmitandCo,ANGO,6-Jan,2,29,14.5,22.70%,58%
SmitandCo,ALGN,3-Feb,2,40,20,5.00%,67%
SmitandCo,AIR,21-Dec,2,18,9,3.20%,50%
SmitandCo,KMX,22-Dec,2,45,22.5,22.20%,72%
SmitandCo,GRPN,16-Feb,2,11,5.5,46.20%,42%
SmitandCo,TSLA,2-Feb,2,29,14.5,21.70%,71%
SmitandCo,CCK,9-Feb,2,-15,-7.5,10.00%,13%
SmitandCo,CLF,27-Jan,2,48,24,9.40%,56%
SmitandCo,STT,26-Jan,2,47,23.5,5.10%,65%
SmitandCo,X,2-Feb,2,47,23.5,20.40%,73%
SmitandCo,ABM,15-Dec,2,38,19,3.30%,58%
Analyst_1701623,KGC,9-Feb,1,14,14,10.30%,73%
Analyst_5940717,PG,25-Jan,8,-37,-4.6,3.10%,22%
Analyst_5940717,KGC,9-Feb,8,-11,-1.4,37.40%,35%
Analyst_5940717,COTY,10-Feb,5,18,3.6,13.50%,49%
Analyst_5940717,GE,27-Jan,3,100,33.3,10.70%,77%
Analyst_5940717,LVS,26-Jan,2,13,6.5,24.40%,49%
Analyst_7227115,AAPL,1-Feb,6,71,11.8,9.50%,47%
Analyst_7227115,BABA,2-Feb,4,25,6.3,23.50%,31%
Analyst_7227115,IBM,24-Jan,4,-145,-36.3,24.20%,2%
Analyst_7227115,PLAY,29-Mar,4,-109,-27.3,76.50%,7%
Analyst_7227115,V,3-Feb,4,-68,-17,15.50%,18%
Analyst_7227115,GOOGL,2-Feb,4,36,9,13.90%,48%
Analyst_7227115,PLTR,15-Feb,3,59,19.7,29.20%,66%
Analyst_7227115,VRTX,2-Feb,3,88,29.3,8.80%,82%
Analyst_7227115,AG,17-Mar,2,-27,-13.5,51.80%,15%
Analyst_7227115,INTC,26-Jan,2,34,17,11.40%,64%
Analyst_7227115,AEM,16-Feb,2,-17,-8.5,11.50%,18%
Analyst_7227115,FSM,10-Mar,2,-38,-19,53.10%,6%
Analyst_7227115,AOSL,9-Feb,2,-1,-0.5,13.20%,11%
Analyst_7227115,WDFC,12-Jan,2,4,2,7.70%,60%
Analyst_7227115,SLM,19-Jan,2,12,6,26.50%,43%
Analyst_7227115,ANGO,6-Jan,2,-17,-8.5,57.70%,18%
Analyst_7227115,KGC,9-Feb,2,-42,-21,51.00%,5%
Analyst_7227115,CLB,2-Feb,2,10,5,4.80%,90%
Analyst_7227115,FND,24-Feb,2,8,4,11.50%,33%
Analyst_7227115,PM,3-Feb,1,19,19,5.00%,56%
Analyst_7227115,SAM,23-Feb,1,-11,-11,19.70%,15%
Analyst_7227115,MKC,27-Jan,1,5,5,2.90%,52%
Analyst_7227115,LVS,26-Jan,1,14,14,52.70%,62%
Analyst_7227115,KO,9-Feb,1,17,17,6.60%,47%
Analyst_7227115,ELY,9-Feb,1,-9,-9,25.90%,39%
Analyst_7227115,MCD,24-Jan,1,16,16,2.90%,74%
Analyst_7227115,SBUX,27-Jan,1,19,19,11.40%,66%
Analyst_7227115,RCL,2-Feb,1,17,17,51.10%,58%
Analyst_7227115,EDU,13-Dec,1,17,17,2.40%,70%
Analyst_7227115,STZ,6-Jan,1,-8,-8,13.60%,27%
Analyst_3343247,AMZN,3-Feb,8,173,21.6,17.10%,62%
Analyst_3343247,DBX,24-Feb,7,212,30.3,3.10%,70%
Analyst_3343247,VSAT,10-Feb,7,80,11.4,19.20%,64%
Analyst_3343247,MU,20-Dec,7,68,9.7,9.70%,47%
Analyst_3343247,GOLD,16-Feb,6,54,9,8.40%,61%
Analyst_3343247,NEM,24-Feb,6,-30,-5,14.70%,36%
Analyst_3343247,BABA,2-Feb,6,91,15.2,7.60%,67%
Analyst_3343247,AAPL,1-Feb,5,4,0.8,7.60%,39%
Analyst_3343247,HL,24-Feb,4,-36,-9,35.70%,26%
Analyst_3343247,BHC,23-Feb,4,-3,-0.8,17.20%,53%
Analyst_3343247,NGD,17-Feb,4,119,29.8,8.90%,60%
Analyst_3343247,AEM,16-Feb,4,78,19.5,4.40%,61%
Analyst_3343247,FB,2-Feb,3,36,12,8.40%,57%
Analyst_3343247,KGC,9-Feb,3,25,8.3,9.20%,69%
Analyst_3343247,TEVA,10-Feb,3,80,26.7,5.50%,68%
Analyst_3343247,INTC,26-Jan,3,17,5.7,7.20%,48%
Analyst_3343247,KL,24-Feb,2,-40,-20,8.00%,9%
Analyst_3343247,NFLX,18-Jan,2,13,6.5,9.20%,58%
Analyst_3343247,BIDU,24-Feb,2,36,18,20.80%,61%
Analyst_3343247,LC,22-Feb,2,-8,-4,59.00%,31%
Analyst_3343247,GE,27-Jan,2,-9,-4.5,29.90%,57%
Analyst_3343247,CSCO,16-Feb,2,25,12.5,4.80%,41%
Analyst_3343247,PANW,1-Mar,2,20,10,7.20%,44%
Analyst_3343247,GOOGL,2-Feb,2,28,14,12.20%,59%
Analyst_3343247,NVDA,17-Feb,2,19,9.5,5.30%,55%
Analyst_3343247,AVGO,9-Dec,1,6,6,3.50%,51%
Analyst_3343247,TSLA,2-Feb,1,31,31,11.90%,71%
Analyst_3343247,MSFT,27-Jan,1,29,29,7.00%,87%
Analyst_3343247,CHKP,2-Feb,1,12,12,1.10%,40%
Analyst_3343247,TDOC,2-Mar,1,-7,-7,24.60%,54%
Analyst_5300825,KGC,9-Feb,1,-11,-11,37.50%,28%
LivefrmDaGutter,VIAC,17-Feb,1,-45,-45,14.10%,3%
LivefrmDaGutter,KGC,9-Feb,1,-20,-20,52.00%,6%
LivefrmDaGutter,VLO,3-Feb,1,31,31,20.10%,64%
LivefrmDaGutter,CLNE,15-Mar,1,-6,-6,58.20%,34%
LivefrmDaGutter,XOM,1-Feb,1,-6,-6,37.90%,63%
LivefrmDaGutter,JPM,14-Jan,1,20,20,13.00%,49%
LivefrmDaGutter,CSX,18-Jan,1,-26,-26,11.30%,1%
LivefrmDaGutter,UCTT,23-Feb,1,42,42,0.20%,86%
Analyst_1592846,KGC,9-Feb,4,-90,-22.5,23.70%,13%
Analyst_1592846,NEM,24-Feb,1,-2,-2,3.90%,70%
Nobby,MU,20-Dec,13,36,2.7,10.50%,43%
Nobby,JPM,14-Jan,12,130,10.8,6.00%,46%
Nobby,MSFT,27-Jan,11,21,1.9,7.00%,22%
Nobby,KSS,24-Feb,7,-14,-2,12.50%,40%
Nobby,TWTR,10-Feb,6,18,3,23.40%,24%
Nobby,AAPL,1-Feb,6,26,4,3.80%,44%
Nobby,CSX,18-Jan,6,-18,-3,7.40%,28%
Nobby,AXP,20-Jan,6,-76,-11.7,9.30%,9%
Nobby,GILD,8-Feb,5,14,2.8,12.20%,42%
Nobby,VMW,24-Feb,5,122,24.4,2.80%,75%
Nobby,C,14-Jan,4,0,0,3.20%,35%
Nobby,AMD,1-Feb,4,34,8.5,11.80%,48%
Nobby,CRWD,24-Mar,3,84,28,14.90%,67%
Nobby,KGC,9-Feb,3,32,10.7,11.40%,71%
Nobby,GOOGL,2-Feb,3,-20,-5.7,3.20%,25%
Nobby,DIS,8-Feb,3,3,1,29.60%,33%
Nobby,IMAX,24-Feb,2,12,6,51.10%,20%
Nobby,QCOM,2-Feb,2,35,17.5,5.40%,70%
Nobby,ABBV,28-Jan,2,29,14.5,1.50%,79%
Nobby,RDFN,24-Feb,2,19,9.5,20.90%,27%
Nobby,CRUS,2-Feb,2,37,18.5,9.20%,57%
Nobby,ATVI,10-Feb,2,20,10,6.70%,69%
Nobby,HCSG,8-Feb,2,25,12.5,2.70%,74%
Nobby,ORCL,9-Dec,1,-41,-41,5.80%,1%
Nobby,DISH,23-Feb,1,34,34,1.50%,94%
Nobby,CYBR,10-Feb,1,43,43,1.20%,84%
Nobby,VRNS,9-Feb,1,44,44,0.30%,78%
Nobby,WM,17-Feb,1,27,27,1.60%,85%
Nobby,AMZN,3-Feb,1,6,6,50.20%,21%
Nobby,BMY,4-Feb,1,24,24,15.70%,80%
Analyst_9037722,KGC,9-Feb,1,-12,-12,33.90%,7%
Analyst_1681857,KGC,9-Feb,1,-16,-16,43.60%,15%
Analyst_2816520,KGC,9-Feb,1,11,11,6.90%,48%
Analyst_2816520,AMRN,1-Mar,1,23,23,1.40%,76%
Analyst_822652,UPS,1-Feb,2,5,2.5,12.90%,21%
Analyst_822652,AAPL,1-Feb,2,29,14.5,13.50%,52%
Analyst_822652,MELI,24-Feb,2,5,2.5,53.70%,37%
Analyst_822652,HAS,7-Feb,1,36,36,5.00%,86%
