analyst_id,Ticker,Reports,Quarters,Points,PtsEst,ErrorRate,Accuracy
Analyst_822652,SBUX,27-Jan,1,25,25,16.60%,66%
Analyst_822652,AMZN,3-Feb,1,21,21,20.90%,52%
Analyst_822652,BIDU,24-Feb,1,5,5,18.10%,41%
Analyst_822652,OSTK,18-Mar,1,29,29,15.50%,69%
Analyst_822652,KGC,9-Feb,1,32,32,3.40%,78%
Analyst_822652,MRO,16-Feb,1,-8,-8,53.40%,42%
Analyst_822652,XOM,1-Feb,1,-2,-2,23.10%,67%
Analyst_822652,GILD,8-Feb,1,23,23,6.40%,63%
Analyst_822652,AZN,10-Feb,1,-7,-7,15.10%,37%
Analyst_822652,GD,26-Jan,1,16,16,1.50%,72%
Analyst_822652,GE,27-Jan,1,29,29,51.70%,69%
Analyst_822652,CAT,27-Jan,1,34,34,6.20%,66%
Analyst_822652,FRO,28-Feb,1,5,5,66.10%,30%
Analyst_822652,SAVE,8-Feb,1,-2,-2,9.30%,67%
Analyst_822652,FDX,16-Dec,1,22,22,9.30%,58%
Analyst_822652,WDC,27-Jan,1,9,9,8.70%,59%
Analyst_822652,FFIV,26-Jan,1,41,41,0.50%,71%
Analyst_822652,BUD,3-Mar,1,25,25,8.20%,55%
Analyst_822652,UAA,15-Feb,1,18,18,51.70%,43%
Analyst_822652,F,27-Jan,1,-5,-5,37.80%,63%
Analyst_822652,KHC,17-Feb,1,18,18,5.80%,45%
Analyst_822652,EBAY,2-Feb,1,14,14,6.70%,36%
Analyst_822652,FB,2-Feb,1,19,19,15.70%,57%
Analyst_822652,TWTR,10-Feb,1,17,17,42.50%,38%
Analyst_822652,GOOGL,2-Feb,1,18,18,18.90%,43%
Analyst_822652,AMD,1-Feb,1,36,36,4.20%,86%
In_Ernest,KGC,9-Feb,2,51,25.5,4.90%,70%
In_Ernest,ULTA,10-Mar,1,-6,-6,56.30%,55%
In_Ernest,NFLX,18-Jan,1,15,15,15.60%,50%
In_Ernest,NGD,17-Feb,1,7,7,54.60%,49%
In_Ernest,GOLD,16-Feb,1,26,26,5.70%,68%
In_Ernest,FB,2-Feb,1,35,35,7.20%,94%
In_Ernest,TWTR,10-Feb,1,33,33,38.70%,78%
In_Ernest,RL,3-Feb,1,-28,-28,61.50%,14%
In_Ernest,AG,17-Mar,1,-14,-14,28.90%,24%
Analyst_2910435,KGC,9-Feb,1,22,22,10.40%,44%
Analyst_2910435,GOLD,16-Feb,1,15,15,11.60%,50%
Analyst_2910435,STLA,2-Mar,1,16,16,22.70%,42%
ValionCapital,FISV,9-Feb,5,30,6,2.50%,64%
ValionCapital,HUBS,15-Feb,5,93,18.6,13.30%,60%
ValionCapital,AMAT,16-Feb,5,142,28.4,2.50%,68%
ValionCapital,V,3-Feb,5,75,15,3.70%,59%
ValionCapital,FTNT,9-Feb,5,97,19.4,3.00%,60%
ValionCapital,SPLK,3-Mar,5,77,15.4,22.30%,55%
ValionCapital,CSCO,16-Feb,5,11,2.2,2.40%,47%
ValionCapital,GOOGL,2-Feb,5,102,20.4,16.00%,52%
ValionCapital,ILMN,1-Feb,5,87,17.4,11.00%,59%
ValionCapital,CCMP,27-Jan,5,26,5.2,6.70%,56%
ValionCapital,IDCC,24-Feb,5,37,7.4,34.00%,31%
ValionCapital,CRM,1-Mar,5,62,12.4,9.60%,63%
ValionCapital,FICO,27-Jan,5,49,9.8,10.00%,49%
ValionCapital,GWRE,3-Mar,5,33,6.6,34.40%,33%
ValionCapital,TSLA,2-Feb,5,10,2,17.60%,41%
ValionCapital,SPGI,8-Feb,5,77,15.4,5.10%,48%
ValionCapital,AMZN,3-Feb,5,40,8,25.30%,41%
ValionCapital,FB,2-Feb,5,-12,-2.4,13.40%,40%
ValionCapital,DIS,8-Feb,5,69,13.8,34.50%,64%
ValionCapital,BAX,3-Feb,5,54,10.8,5.40%,53%
ValionCapital,BDX,3-Feb,5,81,16.2,6.90%,60%
ValionCapital,NVDA,17-Feb,5,168,33.6,4.50%,75%
ValionCapital,CW,23-Feb,5,43,8.6,3.80%,50%
ValionCapital,CVX,28-Jan,5,85,17,27.10%,64%
ValionCapital,TXT,26-Jan,5,74,14.8,6.50%,57%
ValionCapital,WEX,16-Feb,5,-9,-1.8,7.80%,35%
ValionCapital,AMGN,3-Feb,5,32,6.4,4.90%,57%
ValionCapital,AAPL,1-Feb,5,-51,-10.2,16.10%,26%
ValionCapital,DKNG,25-Feb,5,15,3,25.80%,45%
ValionCapital,GLW,1-Feb,4,54,13.5,4.30%,45%
Analyst_4716043,TXN,26-Jan,11,-59,-5.4,10.00%,15%
Analyst_4716043,PNC,18-Jan,10,-135,-13.5,9.00%,5%
Analyst_4716043,VZ,25-Jan,10,-192,-19.2,6.50%,4%
Analyst_4716043,KSS,24-Feb,9,-118,-13.1,24.30%,14%
Analyst_4716043,M,22-Feb,9,-17,-1.9,32.70%,33%
Analyst_4716043,WMT,17-Feb,8,16,2,3.60%,36%
Analyst_4716043,TGT,8-Mar,8,-117,-14.6,12.90%,12%
Analyst_4716043,TAP,24-Feb,7,-145,-20.7,18.00%,2%
Analyst_4716043,CMCSA,27-Jan,7,-81,-11.6,6.50%,22%
Analyst_4716043,ITW,26-Jan,7,-36,-5.1,4.00%,34%
Analyst_4716043,V,3-Feb,7,-55,-7.9,3.50%,12%
Analyst_4716043,MMP,3-Feb,7,-4,-0.5,12.70%,27%
Analyst_4716043,DIS,8-Feb,7,-91,-13,17.10%,5%
Analyst_4716043,PYPL,2-Feb,6,-42,-6.5,6.70%,17%
Analyst_4716043,KR,3-Mar,6,-123,-20.5,8.90%,4%
Analyst_4716043,VMI,23-Feb,5,42,8.4,7.70%,47%
Analyst_4716043,JWN,3-Mar,5,-40,-7.3,39.00%,21%
Analyst_4716043,BBWI,23-Feb,5,2,0.4,35.00%,35%
Analyst_4716043,SCHW,19-Jan,5,-36,-7.2,5.70%,14%
Analyst_4716043,ANF,2-Mar,5,12,2.4,38.60%,38%
Analyst_4716043,THO,7-Mar,5,-33,-6.6,23.90%,19%
Analyst_4716043,NCMI,24-Feb,4,15,3.8,28.50%,33%
Analyst_4716043,WM,17-Feb,4,-130,-32.5,5.50%,0%
Analyst_4716043,BKNG,2-Mar,4,-24,-6,8.10%,20%
Analyst_4716043,CWH,10-Mar,4,-19,-4.2,37.90%,32%
Analyst_4716043,SNBR,16-Feb,4,1,0.3,9.40%,42%
Analyst_4716043,TXT,26-Jan,4,36,9,13.30%,38%
Analyst_4716043,OTIS,31-Jan,3,-43,-14.3,11.60%,7%
Analyst_4716043,MU,20-Dec,3,-119,-39.7,41.70%,2%
Analyst_4716043,EVC,10-Mar,3,20,6.7,27.00%,65%
Analyst_9457450,TXT,26-Jan,1,-8,-8,11.00%,39%
CashProphet,INTC,26-Jan,4,-1,-0.3,18.00%,20%
CashProphet,FSLY,24-Feb,2,19,9.5,24.50%,72%
CashProphet,HAS,7-Feb,2,21,10.5,8.60%,64%
CashProphet,PG,25-Jan,1,-11,-11,6.20%,15%
CashProphet,SWBI,3-Mar,1,4,4,19.70%,39%
CashProphet,AMZN,3-Feb,1,33,33,8.40%,85%
CashProphet,PFE,1-Feb,1,-7,-7,27.10%,42%
CashProphet,LMT,1-Feb,1,16,16,0.80%,56%
CashProphet,TXT,26-Jan,1,5,5,11.20%,41%
CashProphet,AAPL,1-Feb,1,34,34,6.60%,82%
CashProphet,EBAY,2-Feb,1,31,31,2.40%,73%
CashProphet,TSLA,2-Feb,1,17,17,15.70%,67%
CashProphet,MSFT,27-Jan,1,2,2,9.50%,34%
CashProphet,ORCL,9-Dec,1,4,4,3.30%,42%
CashProphet,ZEN,8-Feb,1,-8,-8,19.20%,54%
CashProphet,CYBR,10-Feb,1,-6,-6,13.60%,56%
CashProphet,ALRM,1-Mar,1,24,24,15.10%,79%
CashProphet,PEN,1-Mar,1,9,9,50.30%,78%
CashProphet,BE,9-Feb,1,18,18,55.70%,43%
CashProphet,PTON,9-Feb,1,8,8,23.80%,55%
CashProphet,PLUG,10-Mar,1,17,17,70.00%,59%
CashProphet,RGR,23-Feb,1,8,8,24.80%,16%
Drogness,GME,24-Mar,10,41,4.1,34.50%,46%
Drogness,M,22-Feb,10,5,0.5,43.50%,33%
Drogness,CSCO,16-Feb,10,-12,-1.2,4.10%,26%
Drogness,TSLA,2-Feb,10,16,1.6,36.10%,42%
Drogness,DIS,8-Feb,10,42,4.2,34.80%,44%
Drogness,GE,27-Jan,10,-2,-0.2,23.00%,49%
Drogness,DAN,17-Feb,10,33,3.3,16.10%,36%
Drogness,ABBV,28-Jan,10,37,3.7,5.00%,29%
Drogness,IBM,24-Jan,10,-99,-9.9,6.70%,26%
Drogness,WMT,17-Feb,10,121,12.1,4.80%,50%
Drogness,MCD,24-Jan,10,42,4.2,12.20%,36%
Drogness,KSS,24-Feb,10,17,1.7,35.90%,35%
Drogness,HLF,24-Feb,9,100,11.1,8.50%,62%
Drogness,C,14-Jan,9,14,1.6,17.70%,43%
Drogness,VZ,25-Jan,9,-65,-7.2,3.50%,26%
Drogness,CVS,9-Feb,9,81,9,7.30%,35%
Drogness,MS,20-Jan,9,86,9.6,16.30%,36%
Drogness,GM,1-Feb,9,55,6.1,30.80%,47%
Drogness,F,27-Jan,9,83,9.2,36.10%,52%
Drogness,BABA,2-Feb,9,63,7,8.80%,56%
Drogness,MO,27-Jan,9,84,9.3,2.90%,59%
Drogness,BBWI,23-Feb,9,36,4,29.00%,46%
Drogness,PRU,3-Feb,9,37,4.1,15.80%,38%
Drogness,T,26-Jan,9,-80,-8.9,7.10%,12%
Drogness,SU,2-Feb,8,-73,-9.1,36.30%,21%
Drogness,AMZN,3-Feb,8,8,1,21.60%,38%
Drogness,PG,25-Jan,8,164,20.5,2.80%,72%
Drogness,FCX,27-Jan,8,3,0.4,32.70%,43%
Drogness,BAC,18-Jan,8,49,6.1,11.10%,49%
Drogness,GIS,21-Dec,8,-68,-8.5,6.50%,16%
Analyst_3993648,OXY,15-Feb,1,20,20,11.90%,41%
Analyst_3993648,AMGN,3-Feb,1,27,27,4.00%,66%
Analyst_3993648,AAPL,1-Feb,1,-2,-2,3.50%,78%
Analyst_3993648,EA,1-Feb,1,38,38,3.20%,74%
Analyst_3993648,PYPL,2-Feb,1,12,12,3.50%,58%
Analyst_3993648,YETI,17-Feb,1,16,16,2.30%,79%
WonterC,AAPL,1-Feb,4,54,13.5,7.40%,63%
WonterC,NFLX,18-Jan,3,17,5.7,8.40%,54%
WonterC,SNAP,8-Feb,3,44,14.7,41.90%,53%
WonterC,COST,9-Dec,3,24,8,6.50%,57%
WonterC,ROKU,24-Feb,3,57,19,29.40%,60%
WonterC,NKE,20-Dec,3,-3,-1,24.20%,59%
WonterC,TSLA,2-Feb,3,16,5.3,38.80%,55%
WonterC,SQ,2-Mar,3,49,16.3,31.60%,65%
WonterC,M,22-Feb,3,51,17,21.40%,65%
WonterC,TTD,17-Feb,2,46,23,10.00%,53%
WonterC,CRM,1-Mar,2,15,7.5,3.30%,55%
WonterC,IBM,24-Jan,2,-11,-5.5,2.50%,55%
WonterC,PYPL,2-Feb,2,-3,-1.5,4.30%,48%
WonterC,PINS,10-Feb,2,25,12.5,16.60%,55%
WonterC,UBER,9-Feb,2,12,6,47.00%,54%
WonterC,UNH,18-Jan,2,57,28.5,4.70%,79%
WonterC,TGT,8-Mar,2,55,27.5,0.90%,54%
WonterC,BAC,18-Jan,2,41,20.5,9.90%,63%
WonterC,FB,2-Feb,2,46,23,14.10%,65%
WonterC,XOM,1-Feb,2,20,10,8.80%,51%
WonterC,AMC,3-Mar,2,22,11,21.00%,60%
WonterC,NYT,3-Feb,2,63,31.5,12.20%,73%
WonterC,DKS,8-Mar,2,13,6.5,23.90%,55%
WonterC,MU,20-Dec,2,69,34.5,5.30%,69%
WonterC,F,27-Jan,2,14,7,45.70%,58%
WonterC,ADBE,16-Dec,2,-15,-7.5,3.30%,30%
WonterC,AMZN,3-Feb,2,25,12.5,22.60%,70%
WonterC,INTC,26-Jan,2,29,14.5,12.80%,54%
WonterC,BBBY,6-Jan,1,-7,-7,29.90%,47%
WonterC,HD,22-Feb,1,32,32,3.30%,49%
Aldin87,OXY,15-Feb,5,90,18,19.40%,75%
Aldin87,ARLP,31-Jan,4,-3,-0.8,20.20%,21%
Aldin87,DOCU,17-Mar,3,56,18.7,18.80%,49%
Aldin87,TSLA,2-Feb,2,48,24,31.90%,70%
Aldin87,AMBA,3-Mar,2,-14,-7,21.10%,17%
Aldin87,AAPL,1-Feb,1,-50,-50,18.90%,0%
Aldin87,MRVL,10-Mar,1,7,7,19.90%,57%
Aldin87,NS,3-Feb,1,18,18,54.10%,23%
Aldin87,CSX,18-Jan,1,9,9,2.70%,55%
Analyst_5178017,MU,20-Dec,7,229,32.7,2.90%,71%
Analyst_5178017,CRWD,24-Mar,4,79,19.8,21.50%,52%
Analyst_5178017,OXY,15-Feb,3,24,8,24.40%,58%
Analyst_5178017,ZM,9-Mar,3,74,24.7,11.00%,63%
Analyst_5178017,UAA,15-Feb,2,45,22.5,27.10%,56%
Analyst_5178017,NFLX,18-Jan,2,-1,-0.5,7.20%,53%
Analyst_5178017,JPM,14-Jan,2,54,27,6.80%,74%
Analyst_5178017,BAC,18-Jan,2,29,14.5,4.60%,67%
Analyst_5178017,BHC,23-Feb,2,34,17,5.00%,61%
Analyst_5178017,NVDA,17-Feb,2,58,29,2.80%,67%
Analyst_5178017,IBM,24-Jan,2,20,10,2.10%,58%
Analyst_5178017,WFC,14-Jan,1,30,30,4.10%,74%
Analyst_5178017,GS,18-Jan,1,7,7,16.60%,48%
Analyst_5178017,TEVA,10-Feb,1,28,28,6.80%,83%
Analyst_5178017,F,27-Jan,1,9,9,45.70%,61%
Analyst_5178017,DAL,18-Jan,1,-16,-16,4.80%,24%
Analyst_5178017,AAPL,1-Feb,1,35,35,4.80%,84%
Analyst_5178017,EBAY,2-Feb,1,31,31,3.00%,61%
Analyst_5178017,TWTR,10-Feb,1,5,5,40.10%,40%
Analyst_5178017,AMD,1-Feb,1,57,38,3.00%,75%
Analyst_5178017,MRVL,10-Mar,1,22,22,5.30%,57%
Analyst_5178017,CMG,8-Feb,1,20,20,1.40%,69%
Analyst_5178017,AMAT,16-Feb,1,45,45,0.50%,71%
Analyst_5178017,AVGO,9-Dec,1,15,15,1.00%,53%
Analyst_5178017,CHWY,9-Dec,1,-9,-9,50.60%,33%
Analyst_5178017,FSLR,24-Feb,1,-7,-7,61.30%,43%
Analyst_5178017,TSLA,2-Feb,1,32,32,15.10%,70%
Analyst_5178017,V,3-Feb,1,34,34,1.50%,87%
Analyst_5178017,MSFT,27-Jan,1,18,18,6.40%,47%
Analyst_5178017,CRM,1-Mar,1,22,22,4.00%,58%
Analyst_8096201,COIN,10-Feb,2,1,0.5,47.50%,29%
Analyst_8096201,GME,24-Mar,2,42,21,14.20%,63%
Analyst_8096201,RH,29-Mar,2,-2,-1,9.30%,38%
Analyst_8096201,AMZN,3-Feb,2,6,3,28.50%,37%
Analyst_8096201,TSLA,2-Feb,2,42,21,13.00%,60%
Analyst_8096201,ALGN,3-Feb,2,65,32.5,5.10%,71%
Analyst_8096201,AAPL,1-Feb,2,32,16,5.30%,69%
Analyst_8096201,FB,2-Feb,2,8,4,9.30%,32%
Analyst_8096201,GOOGL,2-Feb,2,44,22,6.90%,70%
Analyst_8096201,AMAT,16-Feb,2,76,38,1.50%,87%
Analyst_8096201,NVDA,17-Feb,2,47,23.5,3.50%,56%
Analyst_8096201,MSFT,27-Jan,2,53,26.5,4.70%,61%
Analyst_8096201,DOCU,17-Mar,2,47,23.5,6.00%,60%
Analyst_8096201,ZM,9-Mar,2,54,27,5.00%,68%
Analyst_8096201,OXY,15-Feb,1,-7,-7,15.20%,27%
Suntrust_90,OXY,15-Feb,3,29,9.7,47.20%,53%
Suntrust_90,EOG,1-Mar,3,25,8.3,31.60%,61%
Suntrust_90,CNX,1-Feb,2,-5,-2,51.30%,48%
Suntrust_90,CLR,23-Feb,2,9,3.6,49.50%,75%
Suntrust_90,MRO,16-Feb,2,46,18.4,27.20%,64%
Suntrust_90,MUR,26-Jan,2,-4,-1.6,55.00%,34%
Suntrust_90,NOG,2-Mar,2,13,6.5,22.00%,68%
Suntrust_90,SWN,24-Feb,2,16,6.4,30.90%,61%
Suntrust_90,SM,23-Feb,2,-23,-9.2,100.00%,13%
Suntrust_90,RRC,23-Feb,2,31,12.4,42.30%,64%
Suntrust_90,PDCE,2-Mar,2,-21,-8.4,49.20%,39%
Suntrust_90,PXD,8-Feb,2,2,0.8,38.30%,52%
Suntrust_90,APA,24-Feb,2,30,12,37.90%,50%
Suntrust_90,CVX,28-Jan,2,18,7.2,57.80%,50%
Suntrust_90,OVV,24-Feb,2,9,3.6,32.90%,65%
Suntrust_90,EQT,17-Feb,2,45,22.5,56.90%,51%
Suntrust_90,XOM,1-Feb,2,1,0.4,45.60%,47%
Suntrust_90,DVN,15-Feb,2,10,4,49.10%,62%
Suntrust_90,AR,16-Feb,2,39,15.6,72.30%,63%
Suntrust_90,FANG,15-Feb,2,8,3.2,18.80%,57%
Suntrust_90,MTDR,23-Feb,2,12,4.8,49.30%,49%
Suntrust_90,CPE,2-Mar,2,35,17.5,17.60%,76%
Suntrust_90,CRK,24-Feb,2,-1,-0.4,48.20%,46%
Suntrust_90,CDEV,28-Feb,2,19,7.6,70.40%,63%
Suntrust_90,COP,3-Feb,2,31,12.4,27.50%,64%
Analyst_3428073,OXY,15-Feb,1,-7,-7,42.60%,10%
Suntrust_11,AR,16-Feb,9,54,5.7,71.40%,42%
Suntrust_11,MTDR,23-Feb,9,-57,-6,50.50%,35%
Suntrust_11,CLR,23-Feb,9,42,4.4,43.60%,50%
Suntrust_11,NOG,2-Mar,9,-34,-3.8,55.10%,41%
Suntrust_11,RRC,23-Feb,9,-24,-2.5,60.90%,25%
Suntrust_11,PDCE,2-Mar,9,-18,-2,71.20%,39%
Suntrust_11,PXD,8-Feb,9,-47,-4.9,40.10%,31%
Suntrust_11,CPE,2-Mar,9,83,9.2,29.40%,62%
Suntrust_11,CNX,1-Feb,9,-55,-5.8,73.40%,13%
Suntrust_11,FANG,15-Feb,9,-21,-2.2,33.60%,44%
Suntrust_11,EQT,17-Feb,8,-107,-13.4,73.50%,22%
Suntrust_11,CDEV,28-Feb,7,54,7.7,56.40%,48%
Suntrust_11,EOG,1-Mar,6,-79,-13.2,46.20%,26%
Suntrust_11,MRO,16-Feb,6,-73,-12.2,56.80%,16%
Suntrust_11,SM,23-Feb,5,-13,-2.6,90.70%,25%
Suntrust_11,DVN,15-Feb,5,-55,-11,76.40%,12%
Suntrust_11,OVV,24-Feb,5,-55,-11,66.90%,23%
Suntrust_11,APA,24-Feb,4,-134,-29.8,87.40%,5%
Suntrust_11,OXY,15-Feb,4,25,5.6,61.00%,33%
Suntrust_11,CRK,24-Feb,2,27,13.5,42.20%,57%
Suntrust_11,SWN,24-Feb,2,0,0,68.20%,37%
Jen_F,AZO,1-Mar,6,128,21.3,7.20%,78%
Jen_F,JKS,1-Mar,6,111,18.5,35.00%,59%
Jen_F,THO,7-Mar,6,121,20.2,13.70%,65%
Jen_F,BABA,2-Feb,6,82,13.7,8.00%,66%
Jen_F,WMT,17-Feb,6,89,14.8,6.90%,58%
Jen_F,CASY,7-Mar,6,52,8.7,8.30%,42%
Jen_F,WB,2-Mar,6,172,28.7,5.50%,66%
Jen_F,LOW,23-Feb,6,90,15,10.20%,55%
Jen_F,DG,17-Mar,6,153,25.5,4.60%,68%
Jen_F,SWBI,3-Mar,6,93,15.5,17.80%,63%
Jen_F,SCSC,8-Feb,5,61,12.2,12.30%,56%
Jen_F,FDX,16-Dec,5,71,14.2,9.30%,64%
Jen_F,DKS,8-Mar,5,75,15,20.20%,70%
Jen_F,CSCO,16-Feb,5,66,13.2,1.70%,60%
Jen_F,PII,1-Feb,5,58,11.6,6.90%,57%
Jen_F,AAPL,1-Feb,5,54,10.8,8.70%,64%
Jen_F,EBAY,2-Feb,5,65,13,4.10%,55%
Jen_F,JPM,14-Jan,5,129,25.8,10.10%,73%
Jen_F,GS,18-Jan,5,91,18.2,22.10%,65%
Jen_F,GIS,21-Dec,5,77,15.4,4.90%,51%
Jen_F,RAD,21-Dec,5,66,13.2,28.40%,57%
Jen_F,LULU,9-Dec,5,135,27,8.80%,70%
Jen_F,DRI,17-Dec,5,62,12.4,16.60%,66%
Jen_F,LEN,15-Dec,5,130,26,10.50%,69%
Jen_F,COST,9-Dec,5,113,22.6,5.90%,72%
Jen_F,KBH,12-Jan,5,97,19.4,8.20%,66%
Jen_F,TOL,22-Feb,5,123,24.6,8.50%,70%
Jen_F,LPX,15-Feb,5,140,28,4.30%,81%
Jen_F,AMZN,3-Feb,5,101,20.2,17.20%,75%
Jen_F,GOOGL,2-Feb,5,128,25.6,11.40%,71%
Analyst_1150343,OXY,15-Feb,1,11,11,41.70%,69%
amargari,AMZN,3-Feb,13,192,14.8,25.00%,59%
amargari,BIDU,24-Feb,12,256,21.3,10.00%,68%
amargari,AVGO,9-Dec,11,170,14.8,1.90%,58%
amargari,TWTR,10-Feb,11,186,16.9,12.60%,58%
amargari,FB,2-Feb,10,230,23,4.50%,67%
amargari,AAPL,1-Feb,10,141,14.1,2.80%,59%
amargari,ADBE,16-Dec,10,205,20.5,1.70%,63%
amargari,GOOGL,2-Feb,10,165,16.5,5.20%,62%
amargari,LULU,9-Dec,10,119,11.9,11.60%,57%
amargari,V,3-Feb,10,171,16.3,2.90%,58%
amargari,MA,3-Feb,10,81,8.1,3.20%,38%
amargari,AMD,1-Feb,10,37,3.7,22.00%,47%
amargari,GILD,8-Feb,10,111,11.1,6.80%,49%
amargari,CRM,1-Mar,10,199,19.9,3.60%,56%
amargari,JPM,14-Jan,9,112,12.4,7.10%,62%
amargari,TSLA,2-Feb,9,68,7.6,24.00%,55%
amargari,INTC,26-Jan,9,198,22,6.50%,66%
amargari,IBM,24-Jan,9,120,13.3,2.60%,50%
amargari,BABA,2-Feb,9,106,11.8,11.60%,55%
amargari,MU,20-Dec,8,36,4.5,22.20%,52%
amargari,SBUX,27-Jan,8,26,3.3,4.20%,37%
amargari,BKNG,2-Mar,8,111,13.9,6.40%,57%
amargari,MSFT,27-Jan,8,192,24,4.40%,68%
amargari,AMBA,3-Mar,8,-34,-4.3,16.10%,27%
amargari,ORCL,9-Dec,7,22,3.1,3.40%,45%
amargari,CMG,8-Feb,7,41,5.9,14.80%,53%
amargari,HD,22-Feb,7,152,21.7,3.00%,67%
amargari,NFLX,18-Jan,7,84,12,7.80%,62%
amargari,NXPI,2-Feb,7,-25,-3.6,6.90%,28%
amargari,DIS,8-Feb,7,69,9.9,12.20%,50%
Analyst_8972469,OXY,15-Feb,1,15,15,50.70%,65%
Analyst_7537221,ROK,26-Jan,4,16,4,8.20%,32%
Analyst_7537221,AMD,1-Feb,3,101,33.7,3.80%,74%
Analyst_7537221,NVDA,17-Feb,2,65,32.5,4.70%,66%
Analyst_7537221,MSFT,27-Jan,2,-3,-1.5,9.10%,36%
Analyst_7537221,GOOGL,2-Feb,2,-14,-7,20.70%,39%
Analyst_7537221,SBUX,27-Jan,2,0,0,6.40%,48%
Analyst_7537221,DIS,8-Feb,1,24,24,50.80%,53%
Analyst_7537221,DKS,8-Mar,1,18,18,26.10%,54%
Analyst_7537221,AMZN,3-Feb,1,19,19,25.80%,39%
Analyst_7537221,OXY,15-Feb,1,-12,-12,54.20%,30%
Analyst_7537221,COF,25-Jan,1,5,5,30.50%,26%
Analyst_7537221,JPM,14-Jan,1,34,34,3.90%,79%
